ImageName,ImageText,Gender,General,Descr,Detail,KeyArea,Magnification,Location,Host,Species,ScientificName_accepted,ScientificName,Class,Order,Family,Genus
https://nematode.unl.edu/fibal14.jpg,"Filenchus Paee i_x000D_
female tail_x000D_
Konza Prairie_x000D_
Ã¢â‚¬â€Ã¢â‚¬â€_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
96W 55Ã‚Â° 39No5""",female,,,tail,,,"Konza Prairie, Kansas",,Filenchus Paee,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal15.jpg,"Filenchus balogh_x000D_
i_x000D_
vulva 400X_x000D_
Korea Pranic_x000D_
Jipgess_x000D_
96WW 35Ã‚Â° 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,vulva,,400X,,,Filenchus balogh,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal16.jpg,"Filenchus baloghi_x000D_
female head +400)_x000D_
Keonza'Pratte_x000D_
Jiihegiass_x000D_
Ã‚Â© Peter Mullin/2000",female,,,head,Anterior,,,,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal17.jpg,"Filenchus baloghi_x000D_
female head 1000X_x000D_
Konza Prairie_x000D_
Junegrass_x000D_
96WW 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,head,Anterior,1000X,"Konza Prairie, Kansas",Junegrass,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal18.jpg,"Filenchus baloghi_x000D_
vulva 1000X_x000D_
Konza Prairie_x000D_
Jhesere_x000D_
Ã‚Â© Peter Mullin/z000",female,,,vulva,,1000X,"Konza Prairie, Kansas",,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal19.jpg,"Filenchus baloghi_x000D_
female tail tip 1000X_x000D_
Konza Prairie_x000D_
Junegrass_x000D_
Ã‚Â© Peter Mullin7z000_x000D_
96 35"" 39No5'_x000D_
1opm",female,,,tail,,1000X,"Konza Prairie, Kansas",Junegrass,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal2.jpg,"Ã‚Â©Peter Mullin/2000_x000D_
Filenchus baloghi_x000D_
juvenile tal tip 1000X_x000D_
Konza Prairie_x000D_
Little bluestem/ Scribner's panicum j_x000D_
1pm",juvenile,,,tail tip,,1000X,"Konza Prairie, Kansas",Little bluestem/ Scribner's panicum,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal5.jpg,"Frilenchus baloghi_x000D_
male 100X%_x000D_
(ones aie_x000D_
dunegraes_x000D_
(oom_x000D_
96 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,body,,100X,"Konza Prairie, Kansas",Junegrass,,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal6.jpg,"Filenchus baloghi_x000D_
spicules 400X_x000D_
oraleane_x000D_
Juncgiass_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
20m_x000D_
96W 35"" 39No5""",male,,,spicules,,400X,,,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal7.jpg,"Filenchus baloghi_x000D_
male head 400)_x000D_
96 55"" 39No5'_x000D_
Konza Prairie_x000D_
_Ã¢â‚¬â€Ã¢â‚¬â€_x000D_
Ã‚Â© Peter Mullin/2000",male,,,head,Anterior,,"Konza Prairie, Kansas",,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal8.jpg,"Filenchus baloghi_x000D_
male head 1000;_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
[Soman_x000D_
oo_x000D_
96WW 35"" 39No5'",male,,,head,Anterior,,,,Filenchus baloghi,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/fibal9.jpg,"File hus baloghi_x000D_
male teal field Teo_x000D_
(enpal rene_x000D_
Ã‚Â© Peter Mull_x000D_
96 35"" 39No5'",male,,,lateral field,,1000x,"Konza Prairie, Kansas",Junegrass,,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus1.jpg,"Filenchus cylindricaudus_x000D_
male head 400X_x000D_
Konza Prairie_x000D_
Big bluestem/[_ittle bluestem_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/z000_x000D_
96WW 35"" 39No5'",male,,,head,Anterior,400X,"Konza Prairie, Kansas",Big bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus10.jpg,"Filenchus vepinedeauclus_x000D_
bursa 1000X_x000D_
Konza Prairie_x000D_
Bigblecsten_x000D_
96WW 35"" 39No5'_x000D_
Ã¢â‚¬Ëœs iim_x000D_
aF",male,,,bursa,,1000X,"Konza Prairie, Kansas",Big bluestem,Filenchus vepinedeauclus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus11.jpg,"Filenchus cylindricaudus_x000D_
juvenile head +00X_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
96WW 35Ã‚Â° 39No5'_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,head,Anterior,,"Konza Prairie, Kansas",Caucasian bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus12.jpg,"Filenchus cylindricaudus_x000D_
juvenile head 1000X_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
(See po_x000D_
wet to_x000D_
96 35Ã‚Â° 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,head,Anterior,1000X,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus13.jpg,"Filenchus cylindricaudus_x000D_
jpvenile tail 1oooX_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
96WW 35Ã‚Â° 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,tail,,1000X,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus14.jpg,"Filenchus cylindricaudus_x000D_
juvenile 100X_x000D_
Konza Prairie_x000D_
96W 35"" 39Nos! Junegrass_x000D_
Ã‚Â© Peter Mullin/2000",juvenile,,,body,,100X,"Konza Prairie, Kansas",Junegrass,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus15.jpg,"Ã‚Â© Peter Mullin72000_x000D_
Filenchus cylindricaudus_x000D_
juvenile head +00X_x000D_
Konza Prairie_x000D_
Lidbtheso bese",juvenile,,,head,Anterior,,"Konza Prairie, Kansas",,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus16.jpg,"lenchus cylindricaudus_x000D_
juvenile tail 400X_x000D_
Konza Prairie_x000D_
(Gel bltesten_x000D_
iBllewses_x000D_
96WW 35"" 39N05""",juvenile,,,tail,,400X,"Konza Prairie, Kansas",,,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus17.jpg,"Filenchus cylindricaudus_x000D_
female head 1000X._x000D_
Konza Prairie_x000D_
[ie bluesten_x000D_
96\W 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,head,Anterior,1000X,"Konza Prairie, Kansas",,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus18.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
20m_x000D_
Filenchus cylindricaudus \_x000D_
vulva 400K_x000D_
Konza Prairie_x000D_
Pie iltestany [ole yaee_x000D_
96 35Ã‚Â° 39No5'",female,,,vulva,,,"Konza Prairie, Kansas",,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus19.jpg,"Filenchus cylindricaudus_x000D_
female tail +00X_x000D_
Konza Prairie_x000D_
lilinereces_x000D_
96 35"" 39No5'_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",female,,,tail,,,"Konza Prairie, Kansas",,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus2.jpg,"Filenchus cylindricaudus_x000D_
spicules +00X_x000D_
reaiieane_x000D_
Bigblaceen/_x000D_
(ele bluesteny_x000D_
96 35Ã‚Â° 39No5'_x000D_
204m_x000D_
Ã‚Â© Peter Mullin/2000",male,,,spicules,,,,,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus20.jpg,"Filenchus cylindricaudus_x000D_
female lateral field 1000X_x000D_
Rete_x000D_
Little bluestem/ Bluegrass_x000D_
96 35"" 39No5'_x000D_
1Opm_x000D_
Ã‚Â© Peter Mulin/2000",female,,,lateral field,,1000X,,Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus21.jpg,"Filenchus cylindricaudus_x000D_
female medianbulb 1000X_x000D_
Konza Prairie_x000D_
Little bluestem/_x000D_
96W 53"" 39No5""_x000D_
Ã‚Â© Peter MullinÃ¢â‚¬â„¢2000",female,,,median bulb,,1000X,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus22.jpg,"Filenchus cylindricaudus_x000D_
female tail 1oooX_x000D_
Konza Prairie_x000D_
Little bluestem/Bluegrass_x000D_
10m_x000D_
96W 35"" 39No5!_x000D_
Ã‚Â© Peter Mullin/2000",female,,,tail,,,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus23.jpg,"Filenchus cylindricaudus_x000D_
vulva~ 400X,_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
20m",female,,,vulva,,400X,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus24.jpg,"Frilenchus cylindricaudus_x000D_
female Ã¢â‚¬Ëœtail +00X_x000D_
Konza Prairie_x000D_
Lielebliesuen/ i loegrene_x000D_
96 35Ã‚Â° 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,tail,,,"Konza Prairie, Kansas",,,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus25.jpg,"Filenchus cylindricaudus_x000D_
female head 1000X_x000D_
ones eine_x000D_
oie blucelany_x000D_
Seribner's panicum_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
96WW 35"" 39No5'_x000D_
1Opm",female,,,head,Anterior,1000X,,Seribner's panicum,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus26.jpg,"Filenchus eulipdiieauelae_x000D_
female lateral field 1000X_x000D_
ones Teatne_x000D_
Rp uleen._x000D_
Senbner's panicum_x000D_
96WW 35Ã‚Â° 39No5'_x000D_
10pm_x000D_
Fo Peter Mullin/2000",female,,,lateral field,,1000X,,,Filenchus eulipdiieauelae,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus27.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
96WW 35"" 39No5'_x000D_
100 jim_x000D_
Filenchus cylindricaudus_x000D_
female~ 100X_x000D_
Konza Prairie_x000D_
Big bluestem/Little bluestem",female,,,body,,100X,"Konza Prairie, Kansas",Big bluestem/Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus28.jpg,"Filenchus cylindricaudus_x000D_
female head 1000X_x000D_
Keres fraie_x000D_
Big blseeteny Bicaraes_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
96 35"" 39No5'_x000D_
10pm",female,,,head,Anterior,1000X,,,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus29.jpg,"96\N 33"" 39N05' Ã‚Â© Peter Mullin/2000_x000D_
Filenchus cylindricaudus_x000D_
vulva 1000X_x000D_
Konza Prairie 10pm_x000D_
Big bluestem/|_ittle bluestem",female,,,vulva,,1000X,"Konza Prairie, Kansas",Big bluestem/|_ittle bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus3.jpg,"Filenchus cglincricaudus_x000D_
male head 1000X_x000D_
Konza Prairie_x000D_
Big bluestem/_x000D_
Little bluestem_x000D_
96\N 35"" 39N05'_x000D_
10pm_x000D_
Ã‚Â© Peter Mullin/2000",male,,,head,Anterior,1000X,"Konza Prairie, Kansas",Little bluestem,Filenchus cglincricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus30.jpg,"Filenchus cylindricaudus_x000D_
female anus +00X_x000D_
Konza Prairie_x000D_
Big bluestem_x000D_
Little bluestem_x000D_
96\N 35"" 39N05'_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",female,,,anus,,,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus31.jpg,"Filenchus cylindricaudus_x000D_
female head 400X_x000D_
Konza Prairie_x000D_
Big bluestem_x000D_
96WW 35"" 39No5'_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",female,,,head,Anterior,400X,"Konza Prairie, Kansas",Big bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus32.jpg,"Filenchus cylindricaudus_x000D_
female tail +00X_x000D_
areifetic_x000D_
Tig budesian_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
96 35"" 39No5'_x000D_
20m",female,,,tail,,,,,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus33.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
96WN 35"" 39N05'_x000D_
lindricaudus_x000D_
Filenchus a i st_x000D_
ulb 1000)_x000D_
female basal_x000D_
Konza Prairie_x000D_
Fig destany [liege",female,,,basal bulb,,1000x,"Konza Prairie, Kansas",Big bluestem/Bluegrass,Filenchus a,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus34.jpg,"Filenchus Ã‚Â«1 lindricaudus_x000D_
female head 400X_x000D_
eee_x000D_
lsliaaers_x000D_
96W 35"" 39No5""_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",female,,,head,Anterior,400X,,,Filenchus Ã‚Â«1,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus35.jpg,"Filenchus cylindricaudus_x000D_
female head 1000X_x000D_
eresicaine_x000D_
Bluegrass_x000D_
1m_x000D_
96WW 35"" 39No5""",female,,,head,Anterior,1000X,,Bluegrass,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus36.jpg,"Filenchus cylindricaudus_x000D_
female head 400X_x000D_
Konza Prairie_x000D_
Big bluesten,Bluegass_x000D_
96W 35"" 39No5'_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",female,,,head,Anterior,400X,"Konza Prairie, Kansas",,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus37.jpg,"Filenchus cylindricaudus_x000D_
Vulva 400X_x000D_
orealiraine_x000D_
Big bluesten/Bluegracs_x000D_
96WW 35"" 39No5!_x000D_
Ã‚Â© Peter Mullin72000_x000D_
20m",female,,,vulva,,400X,"Konza Prairie, Kansas",Big bluestem/Bluegrass,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus4.jpg,"Filenchus cylindricaudus_x000D_
spicules 1000X_x000D_
Konza Prairie_x000D_
Big bluestem/_x000D_
Little bluestem_x000D_
96WW 35"" 39No5'_x000D_
1pm_x000D_
Ã‚Â© Peter Mullin/2000",male,,,spicules,,1000X,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus5.jpg,"Filenchus cylindricaudus_x000D_
male +0X_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
Ã¢â‚¬â€Ã¢â‚¬â€_x000D_
100 jim_x000D_
96 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,body,,40x,"Konza Prairie, Kansas",Caucasian bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus6.jpg,"Filenchus cylincricaudus_x000D_
spicules 400X_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
96 35"" 39No5'_x000D_
20m_x000D_
Ã‚Â© Peter Mullin/2000",male,,,spicules,,400X,"Konza Prairie, Kansas",Caucasian bluestem,Filenchus cylincricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus7.jpg,"Filenchus cylindricaudus_x000D_
male head 400X,_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
96W 95"" 39No35'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,head,Anterior,400X,"Konza Prairie, Kansas",Caucasian bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus8.jpg,"Ã‚Â© Peter Mullin/2000_x000D_
Filenchus cylindricaudus_x000D_
male head 1000X_x000D_
Konza Prairie_x000D_
Caucasian bluestem_x000D_
96WW 35"" 39No5'_x000D_
10pm",male,,,head,Anterior,1000X,"Konza Prairie, Kansas",Caucasian bluestem,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficaudus9.jpg,"Filenchus cylindricaudus_x000D_
male head 1000X_x000D_
Rerafane_x000D_
Bie ltestam_x000D_
1pm",male,,,head,Anterior,1000X,,,Filenchus cylindricaudus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficyl1.jpg,"Filenchus cylindricollis_x000D_
female entire 100X_x000D_
9 Mic Prate_x000D_
Ã¢â‚¬ËœSwitchgrass_x000D_
Peter Mullin ce 1999",female,,,body,,100X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Filenchus cylindricollis,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficyl2.jpg,"Filenchus cylindricollis_x000D_
female head +00X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
Peter Mullin cc 1999",female,,,head,Anterior,,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Filenchus cylindricollis,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficyl3.jpg,"Filenchus cylindricollis_x000D_
female esophagus 400X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
20m_x000D_
Peter Mullin ce 1999",female,,,esophagus,Anterior,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Filenchus cylindricollis,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficyl4.jpg,"Filenchus cylindricollis_x000D_
vulva 400X_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
Peter Mullin ce 1999",female,,,vulva,,400X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Filenchus cylindricollis,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficyl5.jpg,"Peter Mullin ce 1999_x000D_
Filenchus cylindricollis_x000D_
female head 1000X_x000D_
9 Mile Prairie_x000D_
Switchgrass",female,,,head,Anterior,1000X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Filenchus cylindricollis,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficyl6.jpg,"Filenchus cylindricollis_x000D_
female tad 1000X%_x000D_
9 Mile Prairie_x000D_
Switchgrass_x000D_
ee ia,_x000D_
fom_x000D_
Peter Mullin ce 1999",female,,,tail,,1000X,"Nine Mile Prairie, Lancaster County, Nebraska",Switchgrass,Filenchus cylindricollis,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus1.jpg,"Filenchus Ã‚Â« ep reves_x000D_
male hea_x000D_
Konza Prairie_x000D_
Little bluestem/Senbner's panicum_x000D_
96WW 35"" 39No5_x000D_
20 um_x000D_
Ã‚Â© Peter Mullin72000",male,,,head,Anterior,400x,"Konza Prairie, Kansas",Little bluestem/Seribner's panicum,Filenchus Ã‚Â«,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus10.jpg,"Frilenchus cylindricus_x000D_
male head 1000X_x000D_
Konza Prairie_x000D_
Bie been_x000D_
Bheeprass_x000D_
96 35"" 39No5'_x000D_
10pm_x000D_
Ã‚Â© Peter Mullin72000",male,,,head,Anterior,1000X,"Konza Prairie, Kansas",,,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus11.jpg,"Filenchus cylindricus_x000D_
male tail tip jo00X_x000D_
Konza Prairie_x000D_
Bigbluestens_x000D_
Bleegrass_x000D_
10pm_x000D_
96\N 35"" 39N05'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,tail,,,"Konza Prairie, Kansas",,Filenchus cylindricus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus12.jpg,"Filenchus cylindricus_x000D_
juvenile head 400X_x000D_
Konza Prairie_x000D_
(tle blussten/Bluerees_x000D_
Ã‚Â© Peter Mullin/z000 ie_x000D_
96\N 35"" 39N05'",juvenile,,,head,Anterior,400X,"Konza Prairie, Kansas",,Filenchus cylindricus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus13.jpg,"Filenchus cylindricus_x000D_
juvenile head 1000X_x000D_
Konza Prairie_x000D_
Little bluestem/_x000D_
folnegrass_x000D_
Ã‚Â© Peter Mullin72000_x000D_
96WW 55"" 39No5'_x000D_
1Opm",juvenile,,,head,Anterior,1000X,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus14.jpg,"Filenchus cylindricus_x000D_
female head 1oooX_x000D_
Rene Praite_x000D_
dimers_x000D_
1pm_x000D_
96WW 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,head,Anterior,,,,Filenchus cylindricus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus15.jpg,"Frilenchus_x000D_
cylindricus_x000D_
vulva 1000X_x000D_
Korea [fraine_x000D_
Sunewees_x000D_
96W 35"" 39No5'_x000D_
1OHm_x000D_
Ã‚Â© Peter Mullin72000",female,,,vulva,,1000X,,,,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus16.jpg,"Filenchus ie_x000D_
female tail_x000D_
Gres awe_x000D_
Bptliesen_x000D_
96\N 35' 39N05'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,tail,,,,,Filenchus ie,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus17.jpg,"Filenchus cylindricus_x000D_
vulva. 400X_x000D_
Konza Prairie_x000D_
Little bluestem_x000D_
96W 35"" 39No5'_x000D_
Ã‚Â© Peter Mullin/2000",female,,,vulva,,400X,"Konza Prairie, Kansas",Little bluestem,Filenchus cylindricus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus18.jpg,"Frilenchus 1 lindricus_x000D_
female head +00X,_x000D_
Konza Prairie_x000D_
ig Hlucslen:_x000D_
Ã‚Â© Peter Mullin/2000_x000D_
96 55"" 39No5'_x000D_
20m",female,,,head,Anterior,,"Konza Prairie, Kansas",,,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus19.jpg,"Filenchus cylindricus_x000D_
female 4+0X_x000D_
ioe oneal atic_x000D_
Junegrass_x000D_
SF_x000D_
on_x000D_
100 im_x000D_
96\N 33"" 39N05'_x000D_
Re_x000D_
Ã‚Â© Peter Mullin72000",female,,,body,,40x,"Konza Prairie, Kansas",Junegrass,Filenchus cylindricus,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus2.jpg,"Filenchus epleadtiene_x000D_
spicules 400_x000D_
Konza Prairie_x000D_
Little bluestem/_x000D_
Scribner's panicum_x000D_
96\N 33Ã‚Â° 39N05'_x000D_
Ã‚Â© Peter Mullin/2000",male,,,spicules,,,"Konza Prairie, Kansas",Scribner's panicum,Filenchus epleadtiene,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
https://nematode.unl.edu/ficylcus20.jpg,"Filenchus ay linelias_x000D_
female head +00X_x000D_
eealfiiite_x000D_
dines_x000D_
96WW 55"" 39No5'_x000D_
20m",female,,,head,Anterior,,,,Filenchus ay,Filenchus,Filenchus,Chromadorea,Rhabditida,Tylenchidae,Filenchus
